number,zeroes count,ones count,s,p-value,success
2A395CA2B9656C8626D88CF3C97C754546281FD75AA408361E8DC1311DA76126,136,120,16,0.31731050786291404,PASS
5FFA5AE60B95DBFF01000B94A481255122071B4A2A91A781806E31413F96B3C7,140,116,24,0.13361440253771617,PASS
CD604E9631925691AF0B75C46141AF288D0641A09C318BCA6C261B05D9235C1D,144,112,32,0.04550026389635853,PASS
A37FBDFC437E25C2F5946EF6296E12199581EB91D124DE41A1084F2E18DDEF81,126,130,4,0.8025873486341526,PASS
76031598C350E19ACD908D5B5E9C5D7A1F4C0AD2C74DB700FE9ADE6B844A57DC,128,128,0,1.0,PASS
E0CEAF5E33559B39B8C94B7D07FF49C0024DC2CAC72E14FD496FB3829D2BC680,126,130,4,0.8025873486341526,PASS
94DE6481D77FEF084E50BCB84D53D5971BD29A468D57760FCB3D1E90BDAB3ED9,118,138,20,0.2112995473337106,PASS
E85783D8C99DC81B6F3FBDE85151A2A32EA157F196A04E31A8A2B5669F885094,131,125,6,0.7076604666545525,PASS
1FE90B64C11E5F09A9EADAF652A8742698C97CAE4E0A857E5EC2970FEA6CB41F,125,131,6,0.7076604666545525,PASS
7ABFEB48271628BBEF5D14D0EB017C5C9893A99EB8DC04DE331370FCA2F8F70D,122,134,12,0.4532547047537365,PASS
113B80C33821B4CCB84E6CF3ADDE4F1970D6775991A27D4E575FBFBB72BC4D16,120,136,16,0.31731050786291404,PASS
C9FC011554082008AE8B55B18DD9B5004F34A56A2DBDDA87F4480B1419CB7755,140,116,24,0.13361440253771617,PASS
604685CE8BF3295BE4B530B750E8C66AE7BEFD71F6F1D60191B170DDF9B4EBA6,118,138,20,0.2112995473337106,PASS
1D02B47E8FE4B036306A7CCB25DFEA30AC8B904144965942794F9FADB55FB59A,127,129,2,0.9005235503397743,PASS
EC53553D391FB25FFD2D5604410190E05E0DB435EBA2A9255203FCEC8F61A7AC,130,126,4,0.8025873486341526,PASS
55D7DB3A0F6775B689D5E9AC3AFE7AB8F4409F6CD8DC1C3E20680BECCB36F544,118,138,20,0.2112995473337106,PASS
1D147C847E57395E28E1754DEF8EE9B3EEFF3A2B4D47B82E659707EBB060A10F,119,137,18,0.2605890342736178,PASS
6F5B0884B8BCE1C843828F3B387033EEDE5A0A6637F43BACF7FF84508B395AF2,124,132,8,0.6170750774519738,PASS
E5B87C1FA43D62E9A33C15BB7C06747C393662D4E2717A12439BF89098AF76BC,124,132,8,0.6170750774519738,PASS
BBB75133D2CECF0F6D3BB2393D315C392B6B3D9A28B4127871D1C79B4A7A339D,119,137,18,0.2605890342736178,PASS
CF2435823B48A560257113306005703B507085063DD0020703A6E77E9544CD77,148,108,40,0.0124193306515523,PASS
E8DD26EFF1605EA632588EBB359470C259800BC186A9FC1E04358695EBB50A33,134,122,12,0.4532547047537365,PASS
CE17EA0B2D46B0931D2243F4ECE02D483807ED52EEEC4CDC75A78D34D3C38166,131,125,6,0.7076604666545525,PASS
D51320CCDF21763AB3A97B5F0C16A0122AC9C159144807FB1770847C700B1415,142,114,28,0.08011831372763423,PASS
3FC71C85F4AEF22F7C6D753A2DFD42FDE133DDEA1B0B2BDACAA47F74F317ECC4,109,147,38,0.01754895019147673,PASS
AC1617F9A234C1A6B041337FBC6D80B9CC1B123797DE331501E8835432CB0014,140,116,24,0.13361440253771617,PASS
2B121FA5847AA8CFB04B6F3E9ED8CCB46A565E83CC81EA69C2B42CB7A31812B3,130,126,4,0.8025873486341526,PASS
A11E9C10C0F7242A214AE44E658B2828C98F813D18BE9E9E1A1F424E73F988E4,140,116,24,0.13361440253771617,PASS
D1D0D4D4A37BC92FE8F45098E69754BCADD6A2FEB79CF54C3573DD48CD46B56A,117,139,22,0.16913144470267139,PASS
8D1355BB51ED9A39045DCD292B67ACAE06A5B9418ECFC35344A0EFF362D99B46,126,130,4,0.8025873486341526,PASS
1C1C0763624E3D57DAD520EA6B76F40927258DF724364B1D7690DFA5BB5ADB6B,122,134,12,0.4532547047537365,PASS
441B0BC23D609673B1897A8BBC9AD5213615DAD124EEBA016CB55FA4260BDA9,135,121,14,0.38157390570502125,PASS
2CEC6CEDB83342DA5F86BD51522E5F3AF5263B3AF2CAD850BD81E3E0EC28DB60,124,132,8,0.6170750774519738,PASS
10B464A8989883BACE2DFE05E210340DBAC873C4AC4E01B8A9DAAF0BABCE27E1,137,119,18,0.2605890342736178,PASS
ADD9C74A65927F90C08EBF36A974A717381AB693E50F310AC687CEB28E893853,128,128,0,1.0,PASS
5C20A28FE7793EFBA39DB3D7624F477133CEC5E779A63085EBFB756BA3D0AC6F,111,145,34,0.03358661289689768,PASS
D4E8E88B9B123B3D8B15160ADF89CA46C6A3984378AD09820F6DD92EEF9BF7AC,126,130,4,0.8025873486341526,PASS
368976B1C86563D597D47E17367845A7C30C3060F866329E29A9C7B595B2FB47,126,130,4,0.8025873486341526,PASS
E3385C81CE07CB8BB26CFCC175848EE6E3361CBC32D709AA716397E392C29F7D,124,132,8,0.6170750774519738,PASS
C37F7AA9BFD355D2BBD65FDBC3A564B207DF9E38AAF3B238FE183F66626CF61D,107,149,42,0.008664896726025117,FAIL
849B54C621F8178C98413F44A5EE685F10E0C1FFAB4928638C03ED097DEB0AFC,134,122,12,0.4532547047537365,PASS
6E11F850B97A6F5278EDD5887D71B34B51E176FDE4F57CB9EEEC7097D0435436,116,140,24,0.13361440253771617,PASS
386B628E93D3EBEFAC1C0B538E80571426FC8D1AA8D9CFB6A11CEF8CA0360438,132,124,8,0.6170750774519738,PASS
D809F83D63881E7F7CE3A9D05A508DC0C3C4C1A96E3CFA71AA65772D15821563,131,125,6,0.7076604666545525,PASS
E94A9461975F8EB0B9CB9D798942724C0B846D72670B5D66D593BFBACFCD8520,125,131,6,0.7076604666545525,PASS
EC62D03C0F4322824949CD6406A7B5572220E5A3B8BBFFB97F945241BBBE930B,130,126,4,0.8025873486341526,PASS
74E2257FD9543DF43D9B3F76D0D7C5E0E5FE0B7F10DD6CBA3161186CB223610E,120,136,16,0.31731050786291404,PASS
AC470CEB8BA44190DDC46CF3960C45FE1BFF0DD8D29F0120689A926865C1FB77,130,126,4,0.8025873486341526,PASS
1B5F90D7AA03E40267CAAF7F71F176A4BEE1D3B7EE632ADE1D1800FEAC76840F,120,136,16,0.31731050786291404,PASS
D19FF34BD7D3D502375AA8338FF152DA7F00BD875C17CAE15BF24BF01BEE08D1,119,137,18,0.2605890342736178,PASS
68E8871D5C15C53F4C86E93779DADEC04D59C3B80ABA2A20BC04622FE9EB8C67,130,126,4,0.8025873486341526,PASS
A458400DEA6ECD06D781FDEF6DBAFD9A552EFC600D79DA1D8319FAA85DD91AAE,120,136,16,0.31731050786291404,PASS
B7407AEEFF49D02423AA5E8C05A50F7BC5BAD027D75950309696393656BB155E,127,129,2,0.9005235503397743,PASS
32BB428BEF6AB49735D7B61F2E318E27FAB0CDBF2B60177A2CA75A0C5D13B026,122,134,12,0.4532547047537365,PASS
2CF679712FB0994B9552000A276C893226221A6892B3AF20032047A84CC10C3,153,103,50,0.0017780505982168669,FAIL
5F99EB69462F2A10644888182A9A4EB5BD2110F13F037C9A2191534A9746324C,142,114,28,0.08011831372763423,PASS
EFECB9D819439C8081DD352C58162A64E0311C51C436B42E707E2F80D3BA496E,137,119,18,0.2605890342736178,PASS
F5CBFF1B1E6DCC5B649A7BBA9C73081F180416FA946AC41213B053F7081638A2,131,125,6,0.7076604666545525,PASS
5942F50F02AB9F693A1A013443001809073D03CBEC6B9F47943826ED0B040536,146,110,36,0.024448945310089426,PASS
EC8C698D3AC607B65CF5021A8EF2E186F19AB12DB759359CF11BB5A4A7FD826C,124,132,8,0.6170750774519738,PASS
8EDD930D207C8E98120B01F74EC87305B34ED73C21637FB7C4F60F78C0D9C7FC,126,130,4,0.8025873486341526,PASS
5E70B6C883A2CB2D38A44BC6728B4564EF7BEB6A0461C2197BAE0EEB2362B9FA,127,129,2,0.9005235503397743,PASS
8FCC3E90DAB2C64B634EFCBBA35B065B4361613D85FB8D6B30358AF237E4DF77,118,138,20,0.2112995473337106,PASS
6F81746F9AC6BF36E831BF0382C0F23BEFF04F0E3A207A5BDC81872D4A9787A1,125,131,6,0.7076604666545525,PASS
8773A3ECAD5CC8EA9559C46717DFE9509DF09E7944316DF86C0A2002A12BA5A9,130,126,4,0.8025873486341526,PASS
BD4EAC57C8355552035154F42934326F563FCDB39C91D9BAA2AE2E74A425A700,131,125,6,0.7076604666545525,PASS
F4A9EE693767C6CD881EDC137A9F4F269D3E2611546C547E7755FFEDBD2783A2,114,142,28,0.08011831372763423,PASS
6281FBEAAACB7744CD6D745819E8EA459A22CA3FB0633E61F719A51B24FC544E,126,130,4,0.8025873486341526,PASS
EA37ECF43ECA84CD30CC877CBA28834A1D037684DBB83704A2F2539A342A98B7,132,124,8,0.6170750774519738,PASS
E55B21E692517DECCD728B47892C91AE0D816DD5651E27BA969F3A891A37FC4C,125,131,6,0.7076604666545525,PASS
4EAC8906A3F5B35062C7EC8770C6930C6D0C0DAA103EC9D4E5C59C62646A5B21,138,118,20,0.2112995473337106,PASS
F43720415F2B9629FB0F564D9A6EC9BB81402BCC5B4E6434673311F1DE97C8E9,127,129,2,0.9005235503397743,PASS
23D8A1A1A6E31E0E6A33A94FA73BA4E3355C421A146E40237D844ACED783017,139,117,22,0.16913144470267139,PASS
11FB5D9040D44E967FECE9D1E00640918D62AADE979E5146E7C8199F91BB3C7C,128,128,0,1.0,PASS
528AF2E06A6E19A3314F92447B03C40C2DED0CEA4AAC2CE7789457BC43F629B3,133,123,10,0.5319710580974012,PASS
459D602894D8A9B3A9A9CBC856B3C1387B31F39F3586F9832BD4F0E86788F1C5,128,128,0,1.0,PASS
CBDDDA95C0DD0DCA138018C3A9B0E974081A63BCB8B59E2A36E8108201A6F9FC,137,119,18,0.2605890342736178,PASS
9C968BD741D387B183164872AD7A1A30D18F3EBE56CEE79D056E2B913B0113CF,127,129,2,0.9005235503397743,PASS
45939F74CF183B450E1760C87D8996A52D09197E5D6FE516E54B1F134DF49E3A,125,131,6,0.7076604666545525,PASS
64C8131E16049C898DEA46E920B96E5F80857D6D1E989E1450AC3E55EF5173E9,134,122,12,0.4532547047537365,PASS
D8BCEF60C607BE7AE964108176205E6A04EB40BB6DF64FCF080939BA66C68C61,132,124,8,0.6170750774519738,PASS
CAC60F78763B4E400A26CDF51FBF8F206047D017C318435D1C4C73AFF38861EF,129,127,2,0.9005235503397743,PASS
4B5ACF5413FA50CF1D305898FF7214F6A7A63F7A81B8B30C9CB1FC30B431D2F5,124,132,8,0.6170750774519738,PASS
7CE3FAD297FD213CB46989916B755D920EAAA405E24EBC5AEE83533AB12E4A35,125,131,6,0.7076604666545525,PASS
9B042D0F4B03E4388156E8663951ED4EEC12B712395552C4836347BBA1667B8F,134,122,12,0.4532547047537365,PASS
D1397629A808DFF182CF80E5BA928213CD6A46D4140E34A49D1992E5583D6CF,138,118,20,0.2112995473337106,PASS
1BDDD6C89972EC8AF6479D74528A8AD340B6AD889E7177B3F3367FD18B2579A9,119,137,18,0.2605890342736178,PASS
B11400B2D38A6ADB62289D3039053F5945E878AE998569BD9045BFBCB7DAEDBD,127,129,2,0.9005235503397743,PASS
89803037AD4095446A3247D5B7C4698B4BE560D09598B1814CAF50A6BE931806,144,112,32,0.04550026389635853,PASS
5A2708840C47C92F4FB0246BEC17D2B4A75459FBF7849795429A68B09BE41EEC,131,125,6,0.7076604666545525,PASS
85CBE5AD398D8403FD8D993CE80376AF2682D09FABEB28F1C3EF6B0C158DCD84,126,130,4,0.8025873486341526,PASS
9E1C674CB4B7BE32A763AF982C7B6D12C615A4CFF6617A257D5B9A917350C96E,120,136,16,0.31731050786291404,PASS
E1EEF1018045AF0CE03900E176889AC66F790C86DC07482F0ED4947C951C7BCA,139,117,22,0.16913144470267139,PASS
2E5DFBC6304F9D865AE004342370EE07C2CBBFBA2326991AED49372BD1C854AA,130,126,4,0.8025873486341526,PASS
67ACBDC38B109C7F63D3BB3156C99DD71A84D56A010E97CB487A0B8CF11D96C1,127,129,2,0.9005235503397743,PASS
BCFC4E6988F2366A420E8AC16A5D2E52F293454378DF318DA2B9C27D57EB6EF7,122,134,12,0.4532547047537365,PASS
6F0CB92A32DD3A2D3377E229086F7A071254BD1F19FB7701C771902926FEECF5,123,133,10,0.5319710580974012,PASS
A8A9A9A5FAFFEFA19765C4B2F75F3E416F3457C4A7B14B40F12A2873E32E66E9,117,139,22,0.16913144470267139,PASS
E18FAC82D429B937428C166D2CD450EE101FB08A18A6E2453D15AA6D94781696,140,116,24,0.13361440253771617,PASS
CED0C4B3A3FC2D70038410E702EBF63F0476709865D010B1131A45422054CBC1,146,110,36,0.024448945310089426,PASS
558A39E744BD943ECEE33AA8FEF68EB554E85F7A7638EFE120F9E0A83FC4191A,119,137,18,0.2605890342736178,PASS
828CC050D8517B28E2B3D5C2426AD4B6B936123437ABD3B7ECE28180D369648B,137,119,18,0.2605890342736178,PASS
A6A602BD19B9F4C8A942A3366210560C63C0A933586DEA0BE6042C4C9929E7BB,140,116,24,0.13361440253771617,PASS
4233528751319B065A89F5589B7BA917FE2E5A71CD779E4644CFDD6D070AF1B4,124,132,8,0.6170750774519738,PASS
E3B2F69D825A1A1AF3013D52C372368F254CD7F69A23E9080611BAC7471B2491,134,122,12,0.4532547047537365,PASS
421673082D43C8679E2B6C088900999B8CCA38545F264B712392AC3AB29348F4,145,111,34,0.03358661289689768,PASS
401483BC7751910CAA03F4EE0785AAFF79A42AFA74E21F4F441C3912FD29A6B9,131,125,6,0.7076604666545525,PASS
3B784510931CE323765792BEFA665DCED51B5B06DF1712671C180D532BEBE68C,125,131,6,0.7076604666545525,PASS
F568770DC25E3E4326FB625E5124EFB9467991C2FEBAFE0310BE1BB8E6C2E8B2,121,135,14,0.38157390570502125,PASS
EBB984BEC1AC0FC47B4ECD655E12DB9654AEE5CDCA041D5EDD3E7881153E1548,125,131,6,0.7076604666545525,PASS
4EA6DDA82F84962E434408C67B7F5F7355A4E3A370299C635EA6E21C7364B58B,127,129,2,0.9005235503397743,PASS
3625C0BE71DB7F70A4621D39E69669C974C2D0FE61998B03BCC9704ADA7F725F,123,133,10,0.5319710580974012,PASS
69FBA92CCEB4356B14D8EF36A42DC46A59A8E8461949ACFFE9FCA7C2AA5CBF5E,118,138,20,0.2112995473337106,PASS
60EDDFE58366A4D2F1C2983B12471727809C4EA44B1B2F6753B8C599D500271E,133,123,10,0.5319710580974012,PASS
852917C78746C4F43C039400F5F823876835E270397632BBD38CA91C54E10517,139,117,22,0.16913144470267139,PASS
17E56869D71261959971EBA19EEB3FEB397E22E51878768C6A251CF3A6F51013,124,132,8,0.6170750774519738,PASS
F142E763490735D3190BAF6004DDB3E0626CFBB77DB44E022AA6488E7FED5E28,127,129,2,0.9005235503397743,PASS
4ED9FA56B4648A157178456E5395F1B2506F566A45DC313EE50689354D40EC2B,131,125,6,0.7076604666545525,PASS
34E9732FE47C366D6EB344E0F0D4C349ED84302EB1771A609050E67E98F0F950,131,125,6,0.7076604666545525,PASS
D220C64696CD6A49D3EFBB0CDBF8183342E05E16FDE3F59F8554CDC28D6B1EB3,122,134,12,0.4532547047537365,PASS
CE8BE03EC390A094614DE15F35AC6C50CAAF833E55CA8A3FF2DCFB31F64FFA10,124,132,8,0.6170750774519738,PASS
B0F541C5DD000A8C92524BE7016FCA5EC9ED4432932FF64FB132F89F8028B65F,131,125,6,0.7076604666545525,PASS
D1E0F5CF168C493A256B401BBDC8D43E09F440AF2CE044611DB721F192803BCF,136,120,16,0.31731050786291404,PASS
5D6AC019DD86FF8F65A87345B2B7A8183F4BDF1E68871EB293391BF9BA5E580B,120,136,16,0.31731050786291404,PASS
E87250776D1F11D2A5FE69E0459B26C22AF1117E3D8F3114313D9877137F1ACE,126,130,4,0.8025873486341526,PASS
7D045CEAB00BC745EDCF1B1D15D02F0C8945206EB2EED7C8AD5E8775508CB061,132,124,8,0.6170750774519738,PASS
E1E8F8D15676EDDA7178C798396A8FEA2C06409DBFE7FB18C21CE04595F03AB8,124,132,8,0.6170750774519738,PASS
DAAB98A3F7706971267D2357647578853BDCBD018F14DAA450D05895D7C424F4,129,127,2,0.9005235503397743,PASS
B99A18C7607AF28837514FC775EA85905165239E87581ADB26FF8F510E43945C,130,126,4,0.8025873486341526,PASS
40F173D43E5BDD5080DC7A340E70D6C6394B1CC33E0A29467C869131FCF11C95,134,122,12,0.4532547047537365,PASS
D6FA86E68BB0260C559F971DDBE310DBBC6FBC2D16E872895C1AFF99BDCACA27,117,139,22,0.16913144470267139,PASS
22095F71D993A4B5FD404173A74E52EF0D557534130A4FA9885A0F66F9D0C2C2,133,123,10,0.5319710580974012,PASS
A8ADB2D57AE379A80765B9558AC144B2EBC060881095628DF6FBA6D57DC5073,132,124,8,0.6170750774519738,PASS
678875FE8D321FF622077C51D35CDE740A60691137773B70AD54E52E0E15BC48,128,128,0,1.0,PASS
5A5DE5FD7632BB2989BA6EC7540EE5345E5BC7C70CCC368C735D0B08412B8B99,125,131,6,0.7076604666545525,PASS
BC2DF2CF700EFE13360541D6000B3CF163D20F50900AE5FD31029F20491270B6,141,115,26,0.10416255883043901,PASS
1D845D701572694F0E8926EE5B17AA0F059992B258C7EAFE986EA9A007E3902F,132,124,8,0.6170750774519738,PASS
CC5DB1E997527BBE6D60D492EEE7B1436B7B492B752CE4C5DC97CAE73C42B721,117,139,22,0.16913144470267139,PASS
FBE0DCD88DF3D6CEDE29BA786CA1AB8968DD41741591232E4BA74339A3385F61,124,132,8,0.6170750774519738,PASS
1A0C6D77E669E0EF5727A82D0FAD26C63ADCE5EC89CBB19B5A447C5B3C4D84AB,122,134,12,0.4532547047537365,PASS
F8AB101167BE450997816C0AB3DE77D8595A54C59F5FA234DC413E65B476626,130,126,4,0.8025873486341526,PASS
A94AC446BB29F383757A419BB8CBD5C52ACF198B7AAEC8C84BB3F79A34AB607D,122,134,12,0.4532547047537365,PASS
2FC529FE0AA6CFF0715B68A6AA15A3BFB7C23826AA28CA4AFE5D7BBB53191AA0,123,133,10,0.5319710580974012,PASS
EB29B448F0120A60B8FFC8032041315FA38CF1DAB5E3A88AD8D456DFBE22336B,133,123,10,0.5319710580974012,PASS
433BE4D5B0DAA7BAE57D00F648E907E3E58AF22FCAC25A4C46E81F81FEF3EC82,123,133,10,0.5319710580974012,PASS
BFAFE21AA667F3962C7773B1B64AEFB99EA9699A03DD6FD7285A9341A16750C8,117,139,22,0.16913144470267139,PASS
E7C23312C39D0A3A71E8AE8B1951C3D798D98B431FD1DF4E05A33F6EB7B9E606,123,133,10,0.5319710580974012,PASS
29A3D121130F10A6B6BA2D9B0CD7D8943689E1962269503EAB792A6603BCDA6D,135,121,14,0.38157390570502125,PASS
19382D6DC15D9F82A06613CDA1585471A4980FDF053781E104A8D896B6B793A3,137,119,18,0.2605890342736178,PASS
2D730ACB3E3A24A14671D127858BAD34248F4D9EF3C4DB89AC980E08728234E7,136,120,16,0.31731050786291404,PASS
1824B480F132471C0D390808DA394A6441A427B5923658ADC244567F4659E606,149,107,42,0.008664896726025117,FAIL
C6D2C6465E6E44C41EA520C8A48204CED0837F083460787E7D438B1655CDF707,139,117,22,0.16913144470267139,PASS
689DC84318415B537644D6F988A90F3752C09144C136E64594E7F27525A9C895,138,118,20,0.2112995473337106,PASS
93F25ADB53DB4273CA75E5F0593850E4E762ABDC5024517EAE4190B42E6D79FC,124,132,8,0.6170750774519738,PASS
BDA35E4B8CB73AF641237C9816696191912BC0158609E56C3A45C5874988F9C6,136,120,16,0.31731050786291404,PASS
F525BAE15B965B98AE13B1716623672412F3DB25288A278E637192634CC48175,133,123,10,0.5319710580974012,PASS
288EC22A4D53AF4D96AF0FF26373A9E0BD6112CC03862AAD4D5F51F95DFD2D40,127,129,2,0.9005235503397743,PASS
1E3B05F0210E830229A4491E0FF456A4A667716EE0F7E5F6607154A162833B30,139,117,22,0.16913144470267139,PASS
9F5D1E88C2944CFF7BBBB819B04CFFDFD17953EB1346A69E2FDD54690CBCD94C,115,141,26,0.10416255883043901,PASS
85840625FEF6FF0B4E325EBD89577997AAD51EB16A097FE5E76E7C1F7E84026,119,137,18,0.2605890342736178,PASS
6A5B8FE44A5546ED05861F1704F088EB5AB46AEC2A9108EE59976596F1FCDD48,129,127,2,0.9005235503397743,PASS
7A042E957E00B86988A6AA78E87E2CCAF395FEE1B9B107043B70C8521973E504,135,121,14,0.38157390570502125,PASS
864D9FB2E2EB44987E9289F1B03BE4D42747A8274AEBF22566983D3A91E4C752,128,128,0,1.0,PASS
A0F75501DAEA837A5655B72132DE7B509DD24E1D2A8A750AC9166F5318514C9C,132,124,8,0.6170750774519738,PASS
5E5B9CB7AF71130A1CC2E5BE93330EAA451F628B30FA20EF7F69067F3E3214FF,120,136,16,0.31731050786291404,PASS
9D43B7217925718CFF5757B1C972826EA259F43A6B7A2FCBFE83E3F401184E28,123,133,10,0.5319710580974012,PASS
AFEFB8E88EEAF898FB669220C1DECF7E8995DAE70C378275A0538461F0039EA1,125,131,6,0.7076604666545525,PASS
21F1775D0B3D6D3B7922A80D802BED9E6FA8F6D0DB2042AA1C6426F9CB7556D,128,128,0,1.0,PASS
341FF83C74230921807BB2533D44A5B149DF37838C144CE18AD59344DD584F9F,134,122,12,0.4532547047537365,PASS
7111F26C8699ED232FE3D17264D69C2FC3C7D23C608CFBC6C108749F9CEECBD,125,131,6,0.7076604666545525,PASS
41642E15AFEF1E51A0718B9BCD763052E87FFF9CAF64E4C67310C7F8B52305C1,125,131,6,0.7076604666545525,PASS
838468EC634F354E16D1BA10D3350454864A2788EDED68C503F3528582C2D5A,143,113,30,0.060792723530522785,PASS
B0FFE236DBDDBA60A730715E8E5F33B8E1461E8B0CF7D5D3748113D689BD4E8B,119,137,18,0.2605890342736178,PASS
8F0624C98D2B8FD41D8EA6CA08A7D2AFA3FDF8715814B3DC097BD1849F4A501B,130,126,4,0.8025873486341526,PASS
F9F2996E03B1D95B65B1EA2AFFF1553F4D557C81413C076DA18D076601ADEB68,123,133,10,0.5319710580974012,PASS
E8222CB73252C03A8924B88BA20AD348CA92E5EBC3E1E32C8962AD5A30411FDF,139,117,22,0.16913144470267139,PASS
B3E0DB25E7DAB304F0D2F70AB5B5DA76F0ED288B3D8043F1FC4E8A621426136B,126,130,4,0.8025873486341526,PASS
7BD271CB9A2FC42F78025F654FD88706F7C34D4C29F38B15C2DCD3CBC855C3D5,122,134,12,0.4532547047537365,PASS
FE26CABB43CDA1904C9A2A260079985B717B6D5315E4DF769BE4A9C0DF22E9B4,126,130,4,0.8025873486341526,PASS
A7BC8ADF05C4382D1BD887F9CC3A523537EDED124CFB9C4F55B671558E61783D,120,136,16,0.31731050786291404,PASS
B47F95449BFDB9D057F139EFB13EB161E9849529CA5573419CCF12C77397E5A,119,137,18,0.2605890342736178,PASS
DE6C0C907099C41D8F0CB21F763871FDCD25395CB16A11487029B7D41C13CEEE,132,124,8,0.6170750774519738,PASS
D2A11744A097110FF1498BB8151D6DB9DFB38C0CCD535030BBFC08B0B56DC2C6,134,122,12,0.4532547047537365,PASS
7B3A4658A8C55AE3C918C3CCDCA610DC7EEF624301832D297FA225ECA10EBDA5,131,125,6,0.7076604666545525,PASS
1859F736D7169CAB79D2E19A2C7E541E12B2B14E15D7F5B307E8CE063B4FCBC4,122,134,12,0.4532547047537365,PASS
5E7E36F6E29C3344D5948689238B159BAE4151BD9DDA077DBD67ADE0EB6445F5,120,136,16,0.31731050786291404,PASS
4E73D8AA28CC00002DA1D61A3D95720BCE33633A7C37D24EB457E99E47E0B24,136,120,16,0.31731050786291404,PASS
D98517F5A28462F622AC992242CEEAB3D41B81300661D34BFE1DD34BCCE9C149,134,122,12,0.4532547047537365,PASS
EAA52FA81615D5A825D421EA028487AFD0E60C530933CC6496F465B4CC5B67F4,135,121,14,0.38157390570502125,PASS
9612F2ED7EEAC9993FD4E558374E6EB93173DEDC3E30B5460EDE3E877A81952F,115,141,26,0.10416255883043901,PASS
3F0C8F5B6F90167510DDA88F64905E23B89E0855C2AA1F5C4B7DF32A1CBB7AB0,128,128,0,1.0,PASS
384AFB1044D54FB156252F061E492CA96B178CB5B4D510B859523CC56657029E,137,119,18,0.2605890342736178,PASS
A38F4FF525E83914950FB0E15A142670A083D0E5BBB08AE05D473A8C738F302B,136,120,16,0.31731050786291404,PASS
723D98A3041F6DC260821DE6682854CCD1CF7D53C3D9EF7B73BB8B39F819FB61,122,134,12,0.4532547047537365,PASS
346BDD7EAA366216878DC241A9C8792AC83CA791C369EAFA06AD2C9DDD5AEF2,127,129,2,0.9005235503397743,PASS
6A0B36CA8F1609816F27E20E10CA1346B389D93C3BDF4BDFAE7AD455FC99235D,125,131,6,0.7076604666545525,PASS
16C589B1448B3AB2ED1809E855EE3D1DDC751F4E5C5C5D0294BAC938EE948691,132,124,8,0.6170750774519738,PASS
7929CCC160DE0802F7B9E70F797A5A37C61574059566EB9797F24E27B314E8FD,122,134,12,0.4532547047537365,PASS
B844B57C3768ABC2D092269A3D7D4C66693DA2AAAE4568CBCAEF5AA1829E3024,132,124,8,0.6170750774519738,PASS
9E38857B9E0B0A52C0ECBCAC8050084EF6BD910CBB51DC5F2AA7A1455EA7A59A,133,123,10,0.5319710580974012,PASS
607D6E274F5BA4ADF3760F3BBF44CB22F1CDD85F43BCEF59DA7927835990A02,120,136,16,0.31731050786291404,PASS
E9D3D0BB15604AEEA0188CDDDD6DEA31E79EF64B642B8F8F15C8E9AA1340B7B6,123,133,10,0.5319710580974012,PASS
482BAE9B439FA098AF2EB3A4C09679EECDA26A44CA49CBD041D7B24EE464F1ED,128,128,0,1.0,PASS
6B23EAA83D5827214DDC62A181D9F51C41F7E1B27F90F7CADAA68A86C934B268,129,127,2,0.9005235503397743,PASS
8485746FB939EB129AE4F2F63C36591711E10AAC998FD4D4C721DB4169C860A3,132,124,8,0.6170750774519738,PASS
EF0966A1FA19CA328B2D17B4AC554D975363F646564700C81D9C128929ED68B5,133,123,10,0.5319710580974012,PASS
4D6DC64F3BD9B369BD42B3C9E32F2A688F76AC8505A8139B1D479DCB2F804B6B,123,133,10,0.5319710580974012,PASS
314CF2D9ECD0833C7E52D3E85DA1525227B23D0303B6F42FF3751A7B5639949E,125,131,6,0.7076604666545525,PASS
FE6B7FA011D6035BCCF221D84993F3BF8A35A8B418CA6CBD735BB745F7471FDB,115,141,26,0.10416255883043901,PASS
C55A18007C2BA7C19D698146BD394AD4CC778CA0546BD98C302AE9ADA36D83ED,134,122,12,0.4532547047537365,PASS
AD8A462D953CE40BAA2382488D59252F5E1DACFE99031F1369E646A764787D56,131,125,6,0.7076604666545525,PASS
56206C8867F95B8F53C080FCC8525B252F0491C45AC3448B6ED17442E3176D74,138,118,20,0.2112995473337106,PASS
E779305ECD26F3B5BE23C308B6750BD2F1163D144639F2EE26635ACA8F6BBD6C,120,136,16,0.31731050786291404,PASS
C8B63A62209FD612CDB8257B41EB435AA28EB84EBEA808810B5CDE11CA62813D,138,118,20,0.2112995473337106,PASS
3921BD093581CD798FD17AE3A9E4FCDAAB3C925734CC4DCF64B709C1B72FF58A,120,136,16,0.31731050786291404,PASS
A6341CCAF994485CFCC0514D72A6D09B4DAD812D2C2C78F3C960DF9542B1E0B4,135,121,14,0.38157390570502125,PASS
844667664CE2D1481F9559FF0B3E8752C7155E53511CD88AEF986A27CA6FA3DB,125,131,6,0.7076604666545525,PASS
D4641FD217567C4C8163EE840C20E2C4A34C1F78617DDB1008B1FB3F7737107D,132,124,8,0.6170750774519738,PASS
67F24F150DB830479A828726FE2AD6EAC7C433CE9948AEDCFF38ED9AB8E032AE,123,133,10,0.5319710580974012,PASS
